Source	Target	Type	Weight	similarity_total	weight_base	multimodal_multiplier	weight_multimodal_bonus	similarity_text	similarity_hashtag	similarity_domain	active_text	active_hashtag	active_domain	n_modalities_above_threshold	share_text	share_hashtag	share_domain	max_share	non_domain_similarity
DeputadaMariaDoRosario	jfmargarida	Undirected	1.8642956811004914	0.6214318937001638	0.6214318937001638	3	1.8642956811004914	0.4273805191340248	0.7319959642844269	0.7049191976820397	1	1	1	3	0.22924502988803935	0.39263941428664934	0.37811555582531137	0.39263941428664934	0.5796882417092258
DeputadaMariaDoRosario	deputadohenriquefontana	Undirected	1.864185967536116	0.6213953225120387	0.6213953225120387	3	1.864185967536116	0.769016725524681	0.2541959090851943	0.8409733329262407	1	1	1	3	0.4125214645516756	0.13635759173810516	0.45112094371021916	0.45112094371021916	0.5116063173049377
deputadomarcon	gleisi.hoffmann	Undirected	1.8621020838952251	0.6207006946317417	0.6207006946317417	3	1.8621020838952251	0.5320126294185802	0.7568181370926603	0.5732713173839845	1	1	1	3	0.28570540467131283	0.4064321412011503	0.3078624541275368	0.4064321412011503	0.6444153832556203
PauloTeixeira13	rubensotoni	Undirected	1.8608813557242918	0.6202937852414306	0.6202937852414306	3	1.8608813557242918	0.4814689915412682	0.765103528338507	0.6143088358445168	1	1	1	3	0.2587316972466904	0.411151160166637	0.33011714258667263	0.411151160166637	0.6232862599398876
depchinaglia	glauber.braga1	Undirected	1.8554082538037977	0.6184694179345992	0.6184694179345992	3	1.8554082538037977	0.4817388449907515	0.6510637110026297	0.7226056978104165	1	1	1	3	0.25964034815687176	0.3509005145729384	0.3894591372701898	0.3894591372701898	0.5664012779966906
davidmirandario12	PauloTeixeira13	Undirected	1.8516237775712152	0.6172079258570717	0.6172079258570717	3	1.8516237775712152	0.5011164407380495	0.6865789672879762	0.6639283695451896	1	1	1	3	0.2706362095843069	0.37079830989671425	0.35856548051897885	0.37079830989671425	0.5938477040130128
guimaraes13pt	rubensotoni	Undirected	1.8504621734624358	0.6168207244874786	0.6168207244874786	3	1.8504621734624358	0.5588926565949947	0.638138768403355	0.6534307484640861	1	1	1	3	0.3020286848389015	0.3448537222510856	0.35311759291001293	0.35311759291001293	0.5985157124991749
deputadaaliceportugal	JandiraFeghaliOficial	Undirected	1.847055511258132	0.6156851704193773	0.6156851704193773	3	1.847055511258132	0.5686081554970982	0.5333478531172047	0.745099502643829	1	1	1	3	0.3078457317775943	0.28875572491804097	0.40339854330436464	0.40339854330436464	0.5509780043071515
carlosveraspt	deputadaaliceportugal	Undirected	1.839718163480413	0.6132393878268043	0.6132393878268043	3	1.839718163480413	0.4415112386854226	0.8600985479881331	0.5381083768068573	1	1	1	3	0.23998851968182094	0.4675164734803633	0.2924950068378158	0.4675164734803633	0.6508048933367778
afonsoflorence13	deputadowaldenorpereira	Undirected	1.8363115439429345	0.6121038479809782	0.6121038479809782	3	1.8363115439429345	0.6012331880738414	0.6976220390372703	0.5374563168318228	1	1	1	3	0.3274134991183857	0.37990396637126933	0.292682534510345	0.37990396637126933	0.6494276135555559
deputadaaliceportugal	guimaraes13pt	Undirected	1.835457854450584	0.6118192848168613	0.6118192848168613	3	1.835457854450584	0.39233051488759885	0.6983587213134015	0.7447686182495837	1	1	1	3	0.21375076193456752	0.38048202502718015	0.40576721303825236	0.40576721303825236	0.5453446181005002
carlosveraspt	rubensotoni	Undirected	1.8351348172250184	0.6117116057416728	0.6117116057416728	3	1.8351348172250184	0.4977057715150929	0.767564902023988	0.5698641436859377	1	1	1	3	0.27120937755826235	0.41826077017308944	0.3105298522686482	0.41826077017308944	0.6326353367695404
afonsoflorence13	ErikaKokay	Undirected	1.8326749290471303	0.6108916430157101	0.6108916430157101	3	1.8326749290471303	0.6513883002299697	0.7577112579408372	0.4235753708763236	1	1	1	3	0.35543035478127516	0.41344553031824194	0.23112411490048307	0.41344553031824194	0.7045497790854034
deputadohenriquefontana	guimaraes13pt	Undirected	1.8323386384937033	0.6107795461645678	0.6107795461645678	3	1.8323386384937033	0.7652330577435906	0.3365042101237686	0.7306013706263441	1	1	1	3	0.4176264374213382	0.1836473908558715	0.3987261717227903	0.4176264374213382	0.5508686339336796
depjorgesolla	deputadohenriquefontana	Undirected	1.8281122120360154	0.6093707373453384	0.6093707373453384	3	1.8281122120360154	0.7690283968037891	0.2701781832988414	0.788905631933385	1	1	1	3	0.420668048569788	0.14779080929498142	0.43154114213523065	0.43154114213523065	0.5196032900513152
glauber.braga1	PauloTeixeira13	Undirected	1.8274880056186178	0.6091626685395393	0.6091626685395393	3	1.8274880056186178	0.47251830408243006	0.7944959944320457	0.5604737071041421	1	1	1	3	0.25856164452498237	0.4347475835624448	0.3066907719125728	0.4347475835624448	0.6335071492572378
fernandapsol	PauloTeixeira13	Undirected	1.8257071360215074	0.6085690453405025	0.6085690453405025	3	1.8257071360215074	0.47671429771109114	0.7744885414116806	0.5745042968987356	1	1	1	3	0.26111214022525203	0.4242129124276791	0.3146749473470688	0.4242129124276791	0.6256014195613858
guimaraes13pt	PedroUczai	Undirected	1.8255705866730922	0.6085235288910308	0.6085235288910308	3	1.8255705866730922	0.631553946860236	0.6620934129388549	0.5319232268740012	1	1	1	3	0.3459487962123534	0.3626775199886681	0.29137368379897843	0.3626775199886681	0.6468236798995455
deputadaaliceportugal	IvanValentePSOL	Undirected	1.8239282661486422	0.6079760887162141	0.6079760887162141	3	1.8239282661486422	0.4637608479279643	0.8288251905482246	0.5313422276724535	1	1	1	3	0.25426485050710307	0.45441764675227575	0.2913175027406212	0.45441764675227575	0.6462930192380945
afonsoflorence13	depjorgesolla	Undirected	1.8195325566071228	0.6065108522023742	0.6065108522023742	3	1.8195325566071228	0.624788657941246	0.5647853412906451	0.6299585573752313	1	1	1	3	0.3433786637521275	0.31040133865139447	0.3462199975964779	0.3462199975964779	0.5947869996159456
glauber.braga1	JandiraFeghaliOficial	Undirected	1.8193470146314528	0.6064490048771509	0.6064490048771509	3	1.8193470146314528	0.5661657569127563	0.500959279389382	0.7522219783293145	1	1	1	3	0.31119173657337995	0.275351142668548	0.41345712075807206	0.41345712075807206	0.5335625181510691
orlandosilvasp	PauloTeixeira13	Undirected	1.8180208424041329	0.6060069474680443	0.6060069474680443	3	1.8180208424041329	0.5301676556503723	0.49743592980618295	0.7904172569475775	1	1	1	3	0.2916180294992019	0.2736139862667243	0.4347679842340737	0.4347679842340737	0.5138017927282776
guimaraes13pt	TulioGadelhaOficial	Undirected	1.8155180978467933	0.6051726992822645	0.6051726992822645	3	1.8155180978467933	0.39202658733538387	0.6502379042113163	0.7732536063000933	1	1	1	3	0.21593097188087956	0.35815556175534646	0.4259134663637741	0.4259134663637741	0.52113224577335
deputadomarcon	ErikaKokay	Undirected	1.8106112419864764	0.6035370806621588	0.6035370806621588	3	1.8106112419864764	0.5029287152763657	0.8368601714983881	0.4708223552117226	1	1	1	3	0.2777673658562881	0.4621976005076846	0.2600350336360273	0.4621976005076846	0.6698944433873769
carlosveraspt	PedroUczai	Undirected	1.8099871860044368	0.603329062001479	0.603329062001479	3	1.8099871860044368	0.5932021534148435	0.6807402345146977	0.5360447980748954	1	1	1	3	0.32773831660341346	0.3761022397166457	0.29615944367994074	0.3761022397166457	0.6369711939647706
DeputadaMariaDoRosario	PedroUczai	Undirected	1.8024972141473494	0.6008324047157831	0.6008324047157831	3	1.8024972141473494	0.6411352406600235	0.7302664460865936	0.4310955274007324	1	1	1	3	0.35569277756876044	0.40514151165112217	0.23916571078011747	0.40514151165112217	0.6857008433733085
chicodangelo	davidmirandario12	Undirected	1.800852645695008	0.6002842152316693	0.6002842152316693	3	1.800852645695008	0.3311497292153355	0.7482454827101553	0.721457433769517	1	1	1	3	0.18388496693883247	0.41549511810355977	0.4006199149576078	0.41549511810355977	0.5396976059627454
DeputadaMariaDoRosario	deputadorogeriocorreia	Undirected	1.799153416607937	0.599717805535979	0.599717805535979	3	1.799153416607937	0.5985070287296708	0.6205495844184608	0.5800968034598056	1	1	1	3	0.3326603630378979	0.3449119895447404	0.32242764741736174	0.3449119895447404	0.6095283065740658
carlosveraspt	deputadorogeriocorreia	Undirected	1.7969759152323341	0.5989919717441113	0.5989919717441113	3	1.7969759152323341	0.5154373274213786	0.6134909721689469	0.6680476156420083	1	1	1	3	0.2868359687251217	0.3414018891230535	0.37176214215182474	0.37176214215182474	0.5644641497951628
DeputadaMariaDoRosario	samia.bomfim.psol	Undirected	1.7968619512394701	0.59895398374649	0.59895398374649	3	1.7968619512394701	0.5522384520693252	0.8558774465536428	0.3887460526165022	1	1	1	3	0.30733493560169867	0.4763178640202499	0.21634720037805147	0.4763178640202499	0.704057949311484
deputadorogeriocorreia	IvanValentePSOL	Undirected	1.793647506014485	0.5978825020048283	0.5978825020048283	3	1.793647506014485	0.5897410164652986	0.5981860249364062	0.60572046461278	1	1	1	3	0.3287942667038927	0.33350255439296744	0.3377031789031397	0.3377031789031397	0.5939635207008525
chicodangelo	wolneyqueirozpe	Undirected	1.788417048470567	0.5961390161568557	0.5961390161568557	3	1.788417048470567	0.3487025403069468	0.7343133862581923	0.705401121905428	1	1	1	3	0.19497831370213847	0.41059404286386575	0.39442764343399583	0.41059404286386575	0.5415079632825696
afonsoflorence13	glauber.braga1	Undirected	1.7871849538497133	0.5957283179499044	0.5957283179499044	3	1.7871849538497133	0.42501731045363056	0.7295132345449302	0.6326544088511524	1	1	1	3	0.2378138365243706	0.40819123559288645	0.3539949278827429	0.40819123559288645	0.5772652724992804
guimaraes13pt	reginaldolopesmg	Undirected	1.7798467501552468	0.593282250051749	0.593282250051749	3	1.7798467501552468	0.7239703340603918	0.37669196030576746	0.6791844557890876	1	1	1	3	0.4067599269415997	0.21164291828659437	0.38159715477180595	0.4067599269415997	0.5503311471830796
ErikaKokay	samia.bomfim.psol	Undirected	1.7796337756791485	0.5932112585597161	0.5932112585597161	3	1.7796337756791485	0.5507676540160643	0.8482622876129058	0.38060383405017834	1	1	1	3	0.3094837047616041	0.4766499148338482	0.21386638040454775	0.4766499148338482	0.699514970814485
afonsoflorence13	PedroUczai	Undirected	1.7784058513755303	0.5928019504585101	0.5928019504585101	3	1.7784058513755303	0.6172174120739274	0.6688231114181528	0.49236532788345033	1	1	1	3	0.34706218020849	0.3760801342960287	0.27685768549548134	0.3760801342960287	0.6430202617460401
gleisi.hoffmann	rfalcao13	Undirected	1.778267334797333	0.5927557782657776	0.5927557782657776	3	1.778267334797333	0.8334557982408959	0.3786134870199232	0.5661980495365139	1	1	1	3	0.4686898206651723	0.2129114557812385	0.31839872355358917	0.4686898206651723	0.6060346426304095
IvanValentePSOL	TulioGadelhaOficial	Undirected	1.7767196699889007	0.5922398899963003	0.5922398899963003	3	1.7767196699889007	0.5061181463961424	0.6393245520635189	0.6312769715292397	1	1	1	3	0.28486100252343355	0.3598342286982801	0.3553047687782863	0.3598342286982801	0.5727213492298306
DeputadoBetoFaro	pimenta13br	Undirected	1.7765093228033857	0.5921697742677953	0.5921697742677953	3	1.7765093228033857	0.6781164645303931	0.21294386449219094	0.8854489937808019	1	1	1	3	0.3817128656889369	0.11986644919834083	0.49842068511272225	0.49842068511272225	0.445530164511292
gleisi.hoffmann	PedroUczai	Undirected	1.7757860875364475	0.5919286958454825	0.5919286958454825	3	1.7757860875364475	0.6923519282236373	0.5713046036829451	0.512129555629865	1	1	1	3	0.3898847575634174	0.32171926995751915	0.2883959724790634	0.3898847575634174	0.6318282659532912
assiscarvalho.pt	DeputadoBetoFaro	Undirected	1.775324160084787	0.5917747200282624	0.5917747200282624	3	1.775324160084787	0.5767690630550456	0.4866004722081673	0.7119546248215742	1	1	1	3	0.3248809856941844	0.274091055114649	0.4010279591911667	0.4010279591911667	0.5316847676316064
deputadomarcon	PedroUczai	Undirected	1.773984265344128	0.5913280884480426	0.5913280884480426	3	1.773984265344128	0.495153546183598	0.7159757464106875	0.5628549727498424	1	1	1	3	0.27911946901487605	0.4035975743402652	0.31728295664485867	0.4035975743402652	0.6055646462971428
chicodangelo	glauber.braga1	Undirected	1.772438547760999	0.5908128492536663	0.5908128492536663	3	1.772438547760999	0.3273464856172319	0.8188409274610379	0.6262511346827292	1	1	1	3	0.18468707196125161	0.46198551058112786	0.35332741745762053	0.46198551058112786	0.5730937065391348
carlosveraspt	glauber.braga1	Undirected	1.7721618902718568	0.5907206300906189	0.5907206300906189	3	1.7721618902718568	0.39477293168955196	0.8502102583419975	0.5271787002403073	1	1	1	3	0.22276346978040037	0.47975879800212373	0.2974777322174759	0.47975879800212373	0.6224915950157748
chicodangelo	DeputadaMariaDoRosario	Undirected	1.7704459237368573	0.590148641245619	0.590148641245619	3	1.7704459237368573	0.31327831580846577	0.7967539188656031	0.6604136890627883	1	1	1	3	0.17694881928233835	0.4500300789667187	0.3730211017509429	0.4500300789667187	0.5550161173370345
deputadaaliceportugal	orlandosilvasp	Undirected	1.7658880927083658	0.5886293642361219	0.5886293642361219	3	1.7658880927083658	0.5105590748391039	0.590505218580945	0.664823799288317	1	1	1	3	0.2891231199458697	0.33439560582532685	0.3764812742288035	0.3764812742288035	0.5505321467100244
gleisi.hoffmann	rubensotoni	Undirected	1.7646652761203527	0.5882217587067843	0.5882217587067843	3	1.7646652761203527	0.5300185149475775	0.7036117154821312	0.5310350456906441	1	1	1	3	0.3003507362670117	0.39872248012327516	0.30092678360971314	0.39872248012327516	0.6168151152148543
DeputadaMariaDoRosario	reginaldolopesmg	Undirected	1.7609674489161637	0.5869891496387213	0.5869891496387213	3	1.7609674489161637	0.7164462364034939	0.3635945450007249	0.6809266675119449	1	1	1	3	0.40684808617243357	0.20647431343748532	0.3866776003900811	0.40684808617243357	0.5400203907021094
airtonfaleiropt	guimaraes13pt	Undirected	1.7609198357610585	0.5869732785870195	0.5869732785870195	3	1.7609198357610585	0.5732207000112614	0.5559467744772157	0.6317523612725814	1	1	1	3	0.3255234499437159	0.31571384635856464	0.35876270369771945	0.35876270369771945	0.5645837372442386
AlencarBraga13	JandiraFeghaliOficial	Undirected	1.7608803092872134	0.5869601030957378	0.5869601030957378	3	1.7608803092872134	0.6192107094421974	0.4179020597620468	0.7237675400829693	1	1	1	3	0.3516483807424978	0.23732564760816102	0.4110259716493412	0.4110259716493412	0.5185563846021221
deputadohenriquefontana	PauloTeixeira13	Undirected	1.7608429890006447	0.586947663000215	0.586947663000215	3	1.7608429890006447	0.7781215270928142	0.37801221319159345	0.6047092487162371	1	1	1	3	0.44190284537205227	0.2146768425991984	0.34342031202874934	0.44190284537205227	0.5780668701422038
assiscarvalho.pt	gleisi.hoffmann	Undirected	1.7607065523552827	0.5869021841184275	0.5869021841184275	3	1.7607065523552827	0.635826329545346	0.4872694047308038	0.6376108180791329	1	1	1	3	0.36111998827675534	0.27674651637945435	0.3621334953437903	0.3621334953437903	0.5615478671380749
luizaerundina	samia.bomfim.psol	Undirected	1.759753173186943	0.5865843910623143	0.5865843910623143	3	1.759753173186943	0.6435812454630491	0.7562817752441167	0.3598901524797772	1	1	1	3	0.3657224520286061	0.42976582555295384	0.20451172241844007	0.42976582555295384	0.6999315103535828
davidmirandario12	JandiraFeghaliOficial	Undirected	1.7590040522267931	0.5863346840755977	0.5863346840755977	3	1.7590040522267931	0.6242378120687115	0.4222314436561386	0.712534796501943	1	1	1	3	0.3548813951158692	0.2400400630809344	0.40507854180319647	0.40507854180319647	0.5232346278624251
DeputadaMariaDoRosario	wolneyqueirozpe	Undirected	1.758929263665428	0.5863097545551427	0.5863097545551427	3	1.758929263665428	0.4649667244896195	0.7449296082480654	0.549032930927743	1	1	1	3	0.26434646014170954	0.42351311314004103	0.31214042671824943	0.42351311314004103	0.6049481663688425
deputadorogeriocorreia	JandiraFeghaliOficial	Undirected	1.7584982426303108	0.5861660808767702	0.5861660808767702	3	1.7584982426303108	0.6227737109430611	0.369872510321724	0.7658520213655255	1	1	1	3	0.354150886162692	0.21033430762403235	0.43551480621327565	0.43551480621327565	0.49632311063239254
IvanValentePSOL	JandiraFeghaliOficial	Undirected	1.7573513086155113	0.5857837695385038	0.5857837695385038	3	1.7573513086155113	0.635954078113419	0.48202129405188077	0.6393759364502115	1	1	1	3	0.36188215469247337	0.2742885225559311	0.36382932275159546	0.36382932275159546	0.5589876860826499
DeputadaMariaDoRosario	DeputadoBetoFaro	Undirected	1.753675334676863	0.5845584448922877	0.5845584448922877	3	1.753675334676863	0.5737562158235933	0.5922244812695878	0.5876946375836819	1	1	1	3	0.32717356769422495	0.33770474474895473	0.33512168755682026	0.33770474474895473	0.5829903485465906
davidmirandario12	TulioGadelhaOficial	Undirected	1.7499140920488934	0.5833046973496311	0.5833046973496311	3	1.7499140920488934	0.5165996763816503	0.6129464136693208	0.6203680019979223	1	1	1	3	0.2952143072216692	0.3502722884822593	0.35451340429607153	0.35451340429607153	0.5647730450254855
afonsoflorence13	reginaldolopesmg	Undirected	1.7495592057004892	0.583186401900163	0.583186401900163	3	1.7495592057004892	0.680695407213407	0.38418830212602556	0.6846754963610564	1	1	1	3	0.389066803224227	0.21959148388591065	0.39134171288986236	0.39134171288986236	0.5324418546697163
airtonfaleiropt	DeputadoFederalVicentinho	Undirected	1.749382976789597	0.5831276589298656	0.5831276589298656	3	1.749382976789597	0.49713579870390834	0.37055949559603546	0.8816876824896532	1	1	1	3	0.28417779599995513	0.21182296873385184	0.5039992352661931	0.5039992352661931	0.4338476471499719
DeputadaMariaDoRosario	TulioGadelhaOficial	Undirected	1.7473775819904303	0.5824591939968101	0.5824591939968101	3	1.7473775819904303	0.5092408891825574	0.725048963187204	0.5130877296206691	1	1	1	3	0.2914315111004705	0.4149354842708373	0.2936330046286922	0.4149354842708373	0.6171449261848807
JandiraFeghaliOficial	TulioGadelhaOficial	Undirected	1.7473764593895513	0.5824588197965171	0.5824588197965171	3	1.7473764593895513	0.5688486929493451	0.4899140385249458	0.6886137279152607	1	1	1	3	0.32554444114926057	0.28037120214844713	0.3940843567022923	0.3940843567022923	0.5293813657371454
deputadaaliceportugal	samia.bomfim.psol	Undirected	1.7461273572354035	0.5820424524118012	0.5820424524118012	3	1.7461273572354035	0.4793075807253082	0.8592926284763154	0.40752714803377976	1	1	1	3	0.27449749225863057	0.4921133758747187	0.23338913186665064	0.4921133758747187	0.6693001046008118
guimaraes13pt	rfalcao13	Undirected	1.7448922909329259	0.5816307636443087	0.5816307636443087	3	1.7448922909329259	0.8071032073185984	0.3595152379199161	0.5782738456944116	1	1	1	3	0.46255187871056025	0.20603864191966673	0.33140947936977305	0.46255187871056025	0.5833092226192572
afonsoflorence13	deputadaaliceportugal	Undirected	1.7431833598920656	0.5810611199640219	0.5810611199640219	3	1.7431833598920656	0.4487284487711936	0.7565371999417576	0.5379177111791145	1	1	1	3	0.25741896067604614	0.43399748835865487	0.30858355096529905	0.43399748835865487	0.6026328243564756
PauloTeixeira13	samia.bomfim.psol	Undirected	1.7425021625862276	0.5808340541954092	0.5808340541954092	3	1.7425021625862276	0.5053112627862184	0.7581257027918892	0.47906519700811995	1	1	1	3	0.2899917564729066	0.43507877296787767	0.2749294705592157	0.43507877296787767	0.6317184827890538
depjorgesolla	JandiraFeghaliOficial	Undirected	1.7424344846050541	0.5808114948683514	0.5808114948683514	3	1.7424344846050541	0.6635114139325761	0.3090850365674573	0.7698380341050209	1	1	1	3	0.3807956165898368	0.17738689132837926	0.44181749208178406	0.44181749208178406	0.48629822525001665
DeputadoBetoFaro	PedroUczai	Undirected	1.7389642380318802	0.5796547460106267	0.5796547460106267	3	1.7389642380318802	0.5881930112669181	0.5589071584612098	0.5918640683037522	1	1	1	3	0.3382433050679763	0.3214023303284075	0.3403543646036162	0.3403543646036162	0.573550084864064
niltotattosp	PauloTeixeira13	Undirected	1.7375749589509262	0.5791916529836421	0.5791916529836421	3	1.7375749589509262	0.5419628954410998	0.43229933937908016	0.7633127241307462	1	1	1	3	0.31190763463137955	0.24879464172301616	0.4392977236456043	0.4392977236456043	0.48713111741008996
davidmirandario12	wolneyqueirozpe	Undirected	1.735800146193995	0.5786000487313316	0.5786000487313316	3	1.735800146193995	0.41677402295550464	0.6998605110424164	0.6191656121960738	1	1	1	3	0.24010484379169164	0.4031918723920877	0.35670328381622063	0.4031918723920877	0.5583172669989606
deputadomarcon	glauber.braga1	Undirected	1.7352341169843246	0.5784113723281082	0.5784113723281082	3	1.7352341169843246	0.3146463834971704	0.8109319468729671	0.6096557866141871	1	1	1	3	0.18132791443957805	0.467332873953799	0.3513392116066229	0.467332873953799	0.5627891651850687
fernandapsol	wolneyqueirozpe	Undirected	1.7346495961517232	0.5782165320505744	0.5782165320505744	3	1.7346495961517232	0.41057103177237547	0.7572129334745611	0.5668656309047865	1	1	1	3	0.23668816611909232	0.4365221282467762	0.32678970563413134	0.4365221282467762	0.5838919826234683
luizaerundina	taliriapetronepsol	Undirected	1.7332427405692175	0.5777475801897392	0.5777475801897392	3	1.7332427405692175	0.508953799142176	0.4738304305550736	0.7504585108719679	1	1	1	3	0.2936425390566064	0.2733779980520571	0.43297946289133654	0.43297946289133654	0.4913921148486248
coronel.armando	onelsonbarbudo	Undirected	1.7326525519698932	0.577550850656631	0.577550850656631	3	1.7326525519698932	0.4312693084656273	0.43293996129807005	0.8684432822061958	1	1	1	3	0.24890697674805437	0.24987119362497143	0.5012218296269741	0.5012218296269741	0.4321046348818487
